"filename", "language", "Properties", "Python", "PowerShell", "Batch", "XML", "C", "Markdown", "HTML", "CSS", "JavaScript", "comment", "blank", "total"
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\mysql\validation.py", "Python", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 78
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\base.py", "Python", 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 124, 63, 593
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\client.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\creation.py", "Python", 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 77, 37, 465
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\features.py", "Python", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 25, 6, 153
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\functions.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 27
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\introspection.py", "Python", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 175, 17, 412
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\operations.py", "Python", 0, 510, 0, 0, 0, 0, 0, 0, 0, 0, 141, 72, 723
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\schema.py", "Python", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 61, 19, 251
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\utils.py", "Python", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 98
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\oracle\validation.py", "Python", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\base.py", "Python", 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 63, 54, 488
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\client.py", "Python", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 65
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\creation.py", "Python", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 87
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\features.py", "Python", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 137
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\introspection.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 148, 12, 300
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\operations.py", "Python", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 48, 60, 416
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\psycopg_any.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 17, 23, 104
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\postgresql\schema.py", "Python", 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 36, 24, 375
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\signals.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\_functions.py", "Python", 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 15, 102, 513
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\base.py", "Python", 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 74, 37, 348
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\client.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\creation.py", "Python", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 160
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\features.py", "Python", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 166
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\introspection.py", "Python", 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 73, 25, 435
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\operations.py", "Python", 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 60, 54, 435
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\sqlite3\schema.py", "Python", 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 113, 36, 577
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\backends\utils.py", "Python", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 48, 48, 321
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\autodetector.py", "Python", 0, 1404, 0, 0, 0, 0, 0, 0, 0, 0, 275, 81, 1760
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\exceptions.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28, 61
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\executor.py", "Python", 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 102, 29, 411
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\graph.py", "Python", 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 89, 39, 334
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\loader.py", "Python", 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 106, 19, 386
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\migration.py", "Python", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 84, 30, 240
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\operations\__init__.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\operations\base.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 72, 21, 147
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\operations\fields.py", "Python", 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54, 358
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\operations\models.py", "Python", 0, 987, 0, 0, 0, 0, 0, 0, 0, 0, 42, 174, 1203
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\operations\special.py", "Python", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 30, 33, 209
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\optimizer.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 32, 3, 70
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\questioner.py", "Python", 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 39, 32, 342
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\recorder.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 104
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\serializer.py", "Python", 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 20, 73, 396
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\state.py", "Python", 0, 751, 0, 0, 0, 0, 0, 0, 0, 0, 136, 102, 989
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\utils.py", "Python", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 130
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\migrations\writer.py", "Python", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 39, 44, 312
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\__init__.py", "Python", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 116
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\aggregates.py", "Python", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 211
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\base.py", "Python", 0, 1971, 0, 0, 0, 0, 0, 0, 0, 0, 329, 232, 2532
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\constants.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 13
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\constraints.py", "Python", 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39, 372
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\deletion.py", "Python", 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 93, 60, 523
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\enums.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 93
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\expressions.py", "Python", 0, 1354, 0, 0, 0, 0, 0, 0, 0, 0, 224, 290, 1868
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\__init__.py", "Python", 0, 2149, 0, 0, 0, 0, 0, 0, 0, 0, 316, 348, 2813
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\files.py", "Python", 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 120, 79, 511
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\json.py", "Python", 0, 495, 0, 0, 0, 0, 0, 0, 0, 0, 33, 111, 639
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\mixins.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 60
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\proxy.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\related.py", "Python", 0, 1544, 0, 0, 0, 0, 0, 0, 0, 0, 238, 201, 1983
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\related_descriptors.py", "Python", 0, 970, 0, 0, 0, 0, 0, 0, 0, 0, 353, 184, 1507
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\related_lookups.py", "Python", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 210
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\fields\reverse_related.py", "Python", 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 93, 57, 403
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\__init__.py", "Python", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 191
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\comparison.py", "Python", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 30, 40, 221
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\datetime.py", "Python", 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 33, 80, 440
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\math.py", "Python", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62, 213
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\mixins.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 58
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\text.py", "Python", 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 31, 88, 366
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\functions\window.py", "Python", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 121
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\indexes.py", "Python", 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 296
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\lookups.py", "Python", 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 65, 145, 724
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\manager.py", "Python", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 35, 38, 214
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\options.py", "Python", 0, 677, 0, 0, 0, 0, 0, 0, 0, 0, 247, 91, 1015
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\query.py", "Python", 0, 1838, 0, 0, 0, 0, 0, 0, 0, 0, 526, 268, 2632
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\query_utils.py", "Python", 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 99, 62, 436
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\signals.py", "Python", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 55
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\compiler.py", "Python", 0, 1574, 0, 0, 0, 0, 0, 0, 0, 0, 394, 129, 2097
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\constants.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 25
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\datastructures.py", "Python", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 50, 29, 225
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\query.py", "Python", 0, 1746, 0, 0, 0, 0, 0, 0, 0, 0, 759, 191, 2696
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\subqueries.py", "Python", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 41, 27, 172
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\sql\where.py", "Python", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 63, 45, 356
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\models\utils.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 70
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\transaction.py", "Python", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 130, 52, 341
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\db\utils.py", "Python", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 38, 52, 279
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\dispatch\__init__.py", "Python", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 10
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\dispatch\dispatcher.py", "Python", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 136, 30, 306
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\__init__.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 12
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\boundfield.py", "Python", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 86, 38, 345
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\fields.py", "Python", 0, 988, 0, 0, 0, 0, 0, 0, 0, 0, 222, 182, 1392
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\forms.py", "Python", 0, 355, 0, 0, 0, 0, 0, 0, 0, 0, 123, 62, 540
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\formsets.py", "Python", 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 113, 59, 580
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\attrs.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\default.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\div.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 1, 25
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\errors\dict\default.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\errors\dict\ul.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\errors\list\default.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\errors\list\ul.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\formsets\default.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\formsets\div.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\formsets\p.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\formsets\table.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\formsets\ul.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\label.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\p.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\table.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 1, 30
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\ul.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 1, 25
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\attrs.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox_option.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\checkbox_select.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\clearable_file_input.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\date.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\datetime.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\email.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\file.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\input.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\input_option.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiple_hidden.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiple_input.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\KIIT\sem1\sem202324\SEM_PROJECT\myproject\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\multiwidget.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
